match_id,round_number,t1_score,t2_score,time_remaining_s,spike_planted,t1_loadout_value,t2_loadout_value,t1_duelists_alive,t1_controllers_alive,t1_initiators_alive,t1_sentinels_alive,t2_duelists_alive,t2_controllers_alive,t2_initiators_alive,t2_sentinels_alive,round_winner
193473,1,0,0,100,0,3700,3800,2,0,0,3,1,1,2,0,ATK
193473,1,0,0,69,0,3700,3800,2,0,0,3,1,1,1,0,ATK
193473,1,0,0,68,0,3700,3800,2,0,0,2,1,1,1,0,ATK
193473,1,0,0,67,0,3700,3800,2,0,0,2,1,0,1,0,ATK
193473,1,0,0,66,0,3700,3800,2,0,0,2,1,0,0,0,ATK
193473,1,0,0,45,1,3700,3800,2,0,0,2,1,0,0,0,ATK
193473,1,0,0,38,1,3700,3800,2,0,0,1,1,0,0,0,ATK
193473,1,0,0,34,1,3700,3800,2,0,0,1,1,0,0,0,ATK
193473,1,0,0,32,1,3700,3800,1,0,0,1,1,0,0,0,ATK
193473,1,0,0,24,1,3700,3800,1,0,0,1,0,0,0,0,ATK
193473,2,1,0,100,0,14550,850,2,0,0,3,1,1,2,0,ATK
193473,2,1,0,42,0,14550,850,2,0,0,3,1,1,2,0,ATK
193473,2,1,0,41,0,14550,850,2,0,0,3,1,1,1,0,ATK
193473,2,1,0,36,0,14550,850,2,0,0,3,1,0,1,0,ATK
193473,2,1,0,45,1,14550,850,2,0,0,3,1,0,1,0,ATK
193473,2,1,0,24,1,14550,850,2,0,0,3,1,0,0,0,ATK
193473,2,1,0,20,1,14550,850,2,0,0,3,0,0,0,0,ATK
193473,3,2,0,100,0,18050,21100,2,0,0,3,1,1,2,0,DEF
193473,3,2,0,65,0,18050,21100,2,0,0,2,1,1,2,0,DEF
193473,3,2,0,64,0,18050,21100,1,0,0,2,1,1,2,0,DEF
193473,3,2,0,64,0,18050,21100,1,0,0,2,1,0,2,0,DEF
193473,3,2,0,63,0,18050,21100,1,0,0,2,1,0,1,0,DEF
193473,3,2,0,60,0,18050,21100,1,0,0,2,1,0,0,0,DEF
193473,3,2,0,60,0,18050,21100,1,0,0,1,1,0,0,0,DEF
193473,3,2,0,59,0,18050,21100,0,0,0,1,1,0,0,0,DEF
193473,3,2,0,31,0,18050,21100,0,0,0,1,0,0,0,0,DEF
193473,3,2,0,13,0,18050,21100,0,0,0,0,0,0,0,0,DEF
193473,4,2,1,100,0,21450,17150,2,0,0,3,1,1,2,0,ATK
193473,4,2,1,83,0,21450,17150,2,0,0,3,1,0,2,0,ATK
193473,4,2,1,67,0,21450,17150,1,0,0,3,1,0,2,0,ATK
193473,4,2,1,67,0,21450,17150,1,0,0,3,0,0,2,0,ATK
193473,4,2,1,64,0,21450,17150,1,0,0,3,0,0,2,0,ATK
193473,4,2,1,62,0,21450,17150,1,0,0,3,0,0,1,0,ATK
193473,4,2,1,45,1,21450,17150,1,0,0,3,0,0,1,0,ATK
193473,5,3,1,100,0,22750,7100,2,0,0,3,1,1,2,0,ATK
193473,5,3,1,86,0,22750,7100,2,0,0,3,1,1,1,0,ATK
193473,5,3,1,86,0,22750,7100,2,0,0,2,1,1,1,0,ATK
193473,5,3,1,84,0,22750,7100,2,0,0,2,1,1,1,0,ATK
193473,5,3,1,83,0,22750,7100,2,0,0,2,1,1,0,0,ATK
193473,5,3,1,81,0,22750,7100,2,0,0,1,1,1,0,0,ATK
193473,5,3,1,80,0,22750,7100,1,0,0,1,1,1,0,0,ATK
193473,5,3,1,80,0,22750,7100,1,0,0,1,0,1,0,0,ATK
193473,5,3,1,45,1,22750,7100,1,0,0,1,0,1,0,0,ATK
193473,5,3,1,10,1,22750,7100,1,0,0,1,0,0,0,0,ATK
193473,6,4,1,100,0,22750,21600,2,0,0,3,1,1,2,0,DEF
193473,6,4,1,56,0,22750,21600,1,0,0,3,1,1,2,0,DEF
193473,6,4,1,48,0,22750,21600,1,0,0,3,1,1,2,0,DEF
193473,6,4,1,40,0,22750,21600,1,0,0,2,1,1,2,0,DEF
193473,6,4,1,26,0,22750,21600,1,0,0,1,1,1,2,0,DEF
193473,6,4,1,24,0,22750,21600,1,0,0,1,1,1,1,0,DEF
193473,6,4,1,21,0,22750,21600,1,0,0,0,1,1,1,0,DEF
193473,6,4,1,14,0,22750,21600,0,0,0,0,1,1,1,0,DEF
193473,7,4,2,100,0,19900,21950,2,0,0,3,1,1,2,0,DEF
193473,7,4,2,45,1,19900,21950,2,0,0,3,1,1,2,0,DEF
193473,7,4,2,40,1,19900,21950,1,0,0,3,1,1,2,0,DEF
193473,7,4,2,38,1,19900,21950,1,0,0,3,1,1,1,0,DEF
193473,7,4,2,35,1,19900,21950,1,0,0,3,1,0,1,0,DEF
193473,7,4,2,30,1,19900,21950,1,0,0,3,1,0,1,0,DEF
193473,7,4,2,27,1,19900,21950,1,0,0,2,1,0,1,0,DEF
193473,8,4,3,100,0,20050,24050,2,0,0,3,1,1,2,0,DEF
193473,8,4,3,64,0,20050,24050,2,0,0,2,1,1,2,0,DEF
193473,8,4,3,56,0,20050,24050,2,0,0,2,0,1,2,0,DEF
193473,8,4,3,37,0,20050,24050,1,0,0,2,0,1,2,0,DEF
193473,8,4,3,36,0,20050,24050,1,0,0,2,0,1,1,0,DEF
193473,8,4,3,33,0,20050,24050,1,0,0,1,0,1,1,0,DEF
193473,8,4,3,30,0,20050,24050,1,0,0,1,0,0,1,0,DEF
193473,8,4,3,11,0,20050,24050,1,0,0,1,0,0,1,0,DEF
193473,8,4,3,0,0,20050,24050,0,0,0,1,0,0,1,0,DEF
193473,8,4,3,45,1,20050,24050,0,0,0,1,0,0,1,0,DEF
193473,8,4,3,35,1,20050,24050,0,0,0,0,0,0,1,0,DEF
193473,8,4,3,21,1,20050,24050,0,0,0,0,0,0,1,0,DEF
193473,9,4,4,100,0,19050,24100,2,0,0,3,1,1,2,0,DEF
193473,9,4,4,95,0,19050,24100,1,0,0,3,1,1,2,0,DEF
193473,9,4,4,91,0,19050,24100,1,0,0,2,1,1,2,0,DEF
193473,9,4,4,66,0,19050,24100,1,0,0,1,1,1,2,0,DEF
193473,9,4,4,66,0,19050,24100,1,0,0,1,1,1,1,0,DEF
193473,9,4,4,66,0,19050,24100,0,0,0,1,1,1,1,0,DEF
193473,9,4,4,61,0,19050,24100,0,0,0,1,1,1,1,0,DEF
193473,9,4,4,52,0,19050,24100,0,0,0,0,1,1,1,0,DEF
193473,10,4,5,100,0,19600,25000,2,0,0,3,1,1,2,0,ATK
193473,10,4,5,61,0,19600,25000,2,0,0,3,0,1,2,0,ATK
193473,10,4,5,31,0,19600,25000,2,0,0,3,0,1,2,0,ATK
193473,10,4,5,26,0,19600,25000,2,0,0,3,0,1,1,0,ATK
193473,10,4,5,45,1,19600,25000,2,0,0,3,0,1,1,0,ATK
193473,10,4,5,23,1,19600,25000,2,0,0,2,0,1,1,0,ATK
193473,11,5,5,100,0,21850,24650,2,0,0,3,1,1,2,0,DEF
193473,11,5,5,45,1,21850,24650,2,0,0,3,1,1,2,0,DEF
193473,11,5,5,32,1,21850,24650,1,0,0,3,1,1,2,0,DEF
193473,11,5,5,32,1,21850,24650,0,0,0,3,1,1,2,0,DEF
193473,11,5,5,30,1,21850,24650,0,0,0,2,1,1,2,0,DEF
193473,11,5,5,27,1,21850,24650,0,0,0,2,0,1,2,0,DEF
193473,11,5,5,25,1,21850,24650,0,0,0,1,0,1,2,0,DEF
193473,11,5,5,22,1,21850,24650,0,0,0,1,0,1,2,0,DEF
193473,11,5,5,12,1,21850,24650,0,0,0,1,0,0,2,0,DEF
193473,11,5,5,10,1,21850,24650,0,0,0,1,0,0,2,0,DEF
193473,12,5,6,100,0,22750,25800,2,0,0,3,1,1,2,0,ATK
193473,12,5,6,90,0,22750,25800,1,0,0,3,1,1,2,0,ATK
193473,12,5,6,72,0,22750,25800,1,0,0,3,1,1,1,0,ATK
193473,12,5,6,71,0,22750,25800,1,0,0,3,1,0,1,0,ATK
193473,12,5,6,70,0,22750,25800,1,0,0,3,1,0,0,0,ATK
193473,12,5,6,58,0,22750,25800,1,0,0,3,0,0,0,0,ATK
193473,12,5,6,45,1,22750,25800,1,0,0,3,0,0,0,0,ATK
193473,12,5,6,23,1,22750,25800,0,0,0,3,0,0,0,0,ATK
193473,12,5,6,21,1,22750,25800,0,0,0,2,0,0,0,0,ATK
193473,12,5,6,10,1,22750,25800,0,0,0,2,0,0,0,0,ATK
193473,13,6,6,100,0,3300,3950,2,0,0,3,1,1,2,0,ATK
193473,13,6,6,89,0,3300,3950,2,0,0,2,1,1,2,0,ATK
193473,13,6,6,88,0,3300,3950,2,0,0,2,1,1,2,0,ATK
193473,13,6,6,59,0,3300,3950,1,0,0,2,1,1,2,0,ATK
193473,13,6,6,53,0,3300,3950,1,0,0,1,1,1,2,0,ATK
193473,13,6,6,48,0,3300,3950,0,0,0,1,1,1,2,0,ATK
193473,13,6,6,45,0,3300,3950,0,0,0,1,1,1,1,0,ATK
193473,13,6,6,45,1,3300,3950,0,0,0,1,1,1,1,0,ATK
193473,13,6,6,25,1,3300,3950,0,0,0,0,1,1,1,0,ATK
193473,14,6,7,100,0,2600,14850,2,0,0,3,1,1,2,0,ATK
193473,14,6,7,38,0,2600,14850,2,0,0,2,1,1,2,0,ATK
193473,14,6,7,45,1,2600,14850,2,0,0,2,1,1,2,0,ATK
193473,14,6,7,43,1,2600,14850,1,0,0,2,1,1,2,0,ATK
193473,14,6,7,42,1,2600,14850,1,0,0,2,1,1,1,0,ATK
193473,14,6,7,41,1,2600,14850,1,0,0,2,1,1,1,0,ATK
193473,14,6,7,40,1,2600,14850,1,0,0,1,1,1,1,0,ATK
193473,14,6,7,39,1,2600,14850,1,0,0,0,1,1,1,0,ATK
193473,14,6,7,38,1,2600,14850,1,0,0,0,1,0,1,0,ATK
193473,14,6,7,38,1,2600,14850,0,0,0,0,1,0,1,0,ATK
193473,15,6,8,100,0,20350,17700,2,0,0,3,1,1,2,0,DEF
193473,15,6,8,62,0,20350,17700,2,0,0,3,0,1,2,0,DEF
193473,15,6,8,41,0,20350,17700,2,0,0,3,0,1,1,0,DEF
193473,15,6,8,39,0,20350,17700,2,0,0,3,0,0,1,0,DEF
193473,15,6,8,32,0,20350,17700,1,0,0,3,0,0,1,0,DEF
193473,15,6,8,28,0,20350,17700,1,0,0,2,0,0,1,0,DEF
193473,15,6,8,27,0,20350,17700,1,0,0,1,0,0,1,0,DEF
193473,15,6,8,26,0,20350,17700,1,0,0,1,0,0,1,0,DEF
193473,15,6,8,25,0,20350,17700,1,0,0,1,0,0,0,0,DEF
193473,16,7,8,100,0,18250,20950,2,0,0,3,1,1,2,0,DEF
193473,16,7,8,71,0,18250,20950,2,0,0,3,1,1,2,0,DEF
193473,16,7,8,45,1,18250,20950,2,0,0,3,1,1,2,0,DEF
193473,16,7,8,20,1,18250,20950,2,0,0,3,1,1,1,0,DEF
193473,16,7,8,20,1,18250,20950,2,0,0,2,1,1,1,0,DEF
193473,16,7,8,13,1,18250,20950,1,0,0,2,1,1,1,0,DEF
193473,16,7,8,11,1,18250,20950,1,0,0,2,1,1,1,0,DEF
193473,16,7,8,9,1,18250,20950,1,0,0,1,1,1,1,0,DEF
193473,16,7,8,9,1,18250,20950,1,0,0,1,1,1,0,0,DEF
193473,16,7,8,7,1,18250,20950,1,0,0,1,0,1,0,0,DEF
193473,16,7,8,6,1,18250,20950,0,0,0,1,0,1,0,0,DEF
193473,16,7,8,4,1,18250,20950,0,0,0,1,0,0,0,0,DEF
193473,17,8,8,100,0,20600,9450,2,0,0,3,1,1,2,0,ATK
193473,17,8,8,45,1,20600,9450,2,0,0,3,1,1,2,0,ATK
193473,17,8,8,34,1,20600,9450,1,0,0,3,1,1,2,0,ATK
193473,17,8,8,31,1,20600,9450,0,0,0,3,1,1,2,0,ATK
193473,17,8,8,29,1,20600,9450,0,0,0,2,1,1,2,0,ATK
193473,17,8,8,28,1,20600,9450,0,0,0,2,1,1,2,0,ATK
193473,17,8,8,27,1,20600,9450,0,0,0,1,1,1,2,0,ATK
193473,17,8,8,26,1,20600,9450,0,0,0,1,1,0,2,0,ATK
193473,17,8,8,24,1,20600,9450,0,0,0,0,1,0,2,0,ATK
193473,18,8,9,100,0,3900,24100,2,0,0,3,1,1,2,0,ATK
193473,18,8,9,94,0,3900,24100,2,0,0,2,1,1,2,0,ATK
193473,18,8,9,84,0,3900,24100,2,0,0,1,1,1,2,0,ATK
193473,18,8,9,83,0,3900,24100,2,0,0,1,0,1,2,0,ATK
193473,18,8,9,81,0,3900,24100,2,0,0,1,0,1,2,0,ATK
193473,18,8,9,80,0,3900,24100,1,0,0,1,0,1,2,0,ATK
193473,18,8,9,45,1,3900,24100,1,0,0,1,0,1,2,0,ATK
193473,18,8,9,41,1,3900,24100,0,0,0,1,0,1,2,0,ATK
193473,18,8,9,30,1,3900,24100,0,0,0,1,0,0,2,0,ATK
193473,18,8,9,19,1,3900,24100,0,0,0,0,0,0,2,0,ATK
193473,19,8,10,100,0,20400,24250,2,0,0,3,1,1,2,0,ATK
193473,19,8,10,83,0,20400,24250,2,0,0,2,1,1,2,0,ATK
193473,19,8,10,45,1,20400,24250,2,0,0,2,1,1,2,0,ATK
193473,19,8,10,40,1,20400,24250,2,0,0,2,0,1,2,0,ATK
193473,19,8,10,31,1,20400,24250,2,0,0,2,0,0,2,0,ATK
193473,19,8,10,30,1,20400,24250,1,0,0,2,0,0,2,0,ATK
193473,19,8,10,27,1,20400,24250,1,0,0,2,0,0,1,0,ATK
193473,19,8,10,23,1,20400,24250,1,0,0,1,0,0,1,0,ATK
193473,19,8,10,19,1,20400,24250,1,0,0,1,0,0,0,0,ATK
193473,19,8,10,18,1,20400,24250,1,0,0,0,0,0,0,0,ATK
193473,19,8,10,17,1,20400,24250,0,0,0,0,0,0,0,0,ATK
193473,20,8,11,100,0,9000,22950,2,0,0,3,1,1,2,0,ATK
193473,20,8,11,96,0,9000,22950,2,0,0,2,1,1,2,0,ATK
193473,20,8,11,91,0,9000,22950,1,0,0,2,1,1,2,0,ATK
193473,20,8,11,45,1,9000,22950,1,0,0,2,1,1,2,0,ATK
193473,20,8,11,20,1,9000,22950,0,0,0,2,1,1,2,0,ATK
193473,20,8,11,19,1,9000,22950,0,0,0,2,1,1,1,0,ATK
193473,20,8,11,7,1,9000,22950,0,0,0,1,1,1,1,0,ATK
193473,20,8,11,0,1,9000,22950,0,0,0,0,1,1,1,0,ATK
193473,21,8,12,100,0,21000,23550,2,0,0,3,1,1,2,0,DEF
193473,21,8,12,70,0,21000,23550,2,0,0,3,0,1,2,0,DEF
193473,21,8,12,62,0,21000,23550,2,0,0,3,0,1,1,0,DEF
193473,21,8,12,62,0,21000,23550,2,0,0,3,0,0,1,0,DEF
193473,21,8,12,54,0,21000,23550,1,0,0,3,0,0,1,0,DEF
193473,21,8,12,53,0,21000,23550,1,0,0,2,0,0,1,0,DEF
193473,21,8,12,50,0,21000,23550,1,0,0,1,0,0,1,0,DEF
193473,21,8,12,49,0,21000,23550,1,0,0,1,0,0,0,0,DEF
193473,21,8,12,45,1,21000,23550,1,0,0,1,0,0,0,0,DEF
193473,21,8,12,36,1,21000,23550,1,0,0,1,0,0,0,0,DEF
193473,21,8,12,25,1,21000,23550,1,0,0,1,0,0,0,0,DEF
193473,22,9,12,100,0,18400,23450,2,0,0,3,1,1,2,0,ATK
193473,22,9,12,38,0,18400,23450,2,0,0,2,1,1,2,0,ATK
193473,22,9,12,37,0,18400,23450,2,0,0,1,1,1,2,0,ATK
193473,22,9,12,45,1,18400,23450,2,0,0,1,1,1,2,0,ATK
193473,22,9,12,38,1,18400,23450,1,0,0,1,1,1,2,0,ATK
193473,22,9,12,36,1,18400,23450,1,0,0,1,1,1,1,0,ATK
193473,22,9,12,36,1,18400,23450,0,0,0,1,1,1,1,0,ATK
193473,22,9,12,25,1,18400,23450,0,0,0,1,1,0,1,0,ATK
193473,22,9,12,25,1,18400,23450,0,0,0,0,1,0,1,0,ATK
193468,1,0,0,100,0,3750,3700,0,0,2,2,1,1,2,0,DEF
193468,1,0,0,81,0,3750,3700,0,0,2,2,0,1,2,0,DEF
193468,1,0,0,79,0,3750,3700,0,0,2,2,0,1,2,0,DEF
193468,1,0,0,78,0,3750,3700,0,0,1,2,0,1,2,0,DEF
193468,1,0,0,78,0,3750,3700,0,0,0,2,0,1,2,0,DEF
193468,1,0,0,75,0,3750,3700,0,0,0,1,0,1,2,0,DEF
193468,1,0,0,73,0,3750,3700,0,0,0,0,0,1,2,0,DEF
193468,2,0,1,100,0,3450,15700,0,0,2,2,1,1,2,0,ATK
193468,2,0,1,58,0,3450,15700,0,0,2,1,1,1,2,0,ATK
193468,2,0,1,58,0,3450,15700,0,0,2,1,1,1,1,0,ATK
193468,2,0,1,58,0,3450,15700,0,0,2,1,1,1,0,0,ATK
193468,2,0,1,57,0,3450,15700,0,0,2,1,1,1,0,0,ATK
193468,2,0,1,52,0,3450,15700,0,0,2,0,1,1,0,0,ATK
193468,2,0,1,45,1,3450,15700,0,0,2,0,1,1,0,0,ATK
193468,2,0,1,44,1,3450,15700,0,0,2,0,1,0,0,0,ATK
193468,3,1,1,100,0,19200,7050,0,0,2,2,1,1,2,0,ATK
193468,3,1,1,78,0,19200,7050,0,0,2,1,1,1,2,0,ATK
193468,3,1,1,78,0,19200,7050,0,0,2,1,1,1,1,0,ATK
193468,3,1,1,68,0,19200,7050,0,0,1,1,1,1,1,0,ATK
193468,3,1,1,59,0,19200,7050,0,0,1,1,1,0,1,0,ATK
193468,3,1,1,55,0,19200,7050,0,0,1,1,0,0,1,0,ATK
193468,3,1,1,48,0,19200,7050,0,0,1,1,0,0,0,0,ATK
193468,3,1,1,46,0,19200,7050,0,0,0,1,0,0,0,0,ATK
193468,3,1,1,45,0,19200,7050,0,0,0,1,0,0,0,0,ATK
193468,3,1,1,45,1,19200,7050,0,0,0,1,0,0,0,0,ATK
193468,4,2,1,100,0,23400,20500,0,0,2,2,1,1,2,0,ATK
193468,4,2,1,89,0,23400,20500,0,0,2,1,1,1,2,0,ATK
193468,4,2,1,89,0,23400,20500,0,0,2,1,1,1,1,0,ATK
193468,4,2,1,78,0,23400,20500,0,0,2,1,1,0,1,0,ATK
193468,4,2,1,73,0,23400,20500,0,0,2,1,0,0,1,0,ATK
193468,4,2,1,60,0,23400,20500,0,0,1,1,0,0,1,0,ATK
193468,4,2,1,45,1,23400,20500,0,0,1,1,0,0,1,0,ATK
193468,4,2,1,28,1,23400,20500,0,0,1,0,0,0,1,0,ATK
193468,4,2,1,28,1,23400,20500,0,0,1,0,0,0,1,0,ATK
193468,4,2,1,26,1,23400,20500,0,0,1,0,0,0,0,0,ATK
193468,5,3,1,100,0,22900,6950,0,0,2,2,1,1,2,0,ATK
193468,5,3,1,45,1,22900,6950,0,0,2,2,1,1,2,0,ATK
193468,5,3,1,43,1,22900,6950,0,0,2,2,1,1,1,0,ATK
193468,5,3,1,43,1,22900,6950,0,0,2,2,0,1,1,0,ATK
193468,5,3,1,41,1,22900,6950,0,0,2,2,0,1,0,0,ATK
193468,5,3,1,40,1,22900,6950,0,0,1,2,0,1,0,0,ATK
193468,5,3,1,35,1,22900,6950,0,0,1,2,0,0,0,0,ATK
193468,5,3,1,29,1,22900,6950,0,0,1,1,0,0,0,0,ATK
193468,5,3,1,28,1,22900,6950,0,0,1,1,0,0,0,0,ATK
193468,6,4,1,100,0,24000,23200,0,0,2,2,1,1,2,0,DEF
193468,6,4,1,49,0,24000,23200,0,0,1,2,1,1,2,0,DEF
193468,6,4,1,30,0,24000,23200,0,0,1,1,1,1,2,0,DEF
193468,6,4,1,28,0,24000,23200,0,0,0,1,1,1,2,0,DEF
193468,6,4,1,28,0,24000,23200,0,0,0,1,0,1,2,0,DEF
193468,6,4,1,22,0,24000,23200,0,0,0,1,0,1,2,0,DEF
193468,6,4,1,15,0,24000,23200,0,0,0,0,0,1,2,0,DEF
193468,7,4,2,100,0,24400,23300,0,0,2,2,1,1,2,0,DEF
193468,7,4,2,84,0,24400,23300,0,0,2,2,1,1,2,0,DEF
193468,7,4,2,73,0,24400,23300,0,0,1,2,1,1,2,0,DEF
193468,7,4,2,67,0,24400,23300,0,0,1,1,1,1,2,0,DEF
193468,7,4,2,66,0,24400,23300,0,0,1,0,1,1,2,0,DEF
193468,7,4,2,65,0,24400,23300,0,0,0,0,1,1,2,0,DEF
193468,8,4,3,100,0,20500,24500,0,0,2,2,1,1,2,0,ATK
193468,8,4,3,77,0,20500,24500,0,0,2,2,1,1,1,0,ATK
193468,8,4,3,74,0,20500,24500,0,0,1,2,1,1,1,0,ATK
193468,8,4,3,72,0,20500,24500,0,0,1,2,0,1,1,0,ATK
193468,8,4,3,72,0,20500,24500,0,0,1,1,0,1,1,0,ATK
193468,8,4,3,71,0,20500,24500,0,0,1,0,0,1,1,0,ATK
193468,8,4,3,70,0,20500,24500,0,0,1,0,0,1,1,0,ATK
193468,8,4,3,69,0,20500,24500,0,0,1,0,0,1,0,0,ATK
193468,8,4,3,68,0,20500,24500,0,0,1,0,0,1,0,0,ATK
193468,8,4,3,47,0,20500,24500,0,0,1,0,0,0,0,0,ATK
193468,8,4,3,45,1,20500,24500,0,0,1,0,0,0,0,0,ATK
193468,9,5,3,100,0,20750,24800,0,0,2,2,1,1,2,0,ATK
193468,9,5,3,68,0,20750,24800,0,0,2,2,0,1,2,0,ATK
193468,9,5,3,45,1,20750,24800,0,0,2,2,0,1,2,0,ATK
193468,9,5,3,44,1,20750,24800,0,0,2,2,0,1,1,0,ATK
193468,9,5,3,43,1,20750,24800,0,0,2,1,0,1,1,0,ATK
193468,9,5,3,42,1,20750,24800,0,0,2,0,0,1,1,0,ATK
193468,9,5,3,42,1,20750,24800,0,0,2,0,0,1,1,0,ATK
193468,9,5,3,41,1,20750,24800,0,0,2,0,0,1,0,0,ATK
193468,9,5,3,40,1,20750,24800,0,0,2,0,0,0,0,0,ATK
193468,10,6,3,100,0,21700,19900,0,0,2,2,1,1,2,0,ATK
193468,10,6,3,88,0,21700,19900,0,0,1,2,1,1,2,0,ATK
193468,10,6,3,83,0,21700,19900,0,0,1,2,1,1,1,0,ATK
193468,10,6,3,77,0,21700,19900,0,0,1,2,1,1,0,0,ATK
193468,10,6,3,76,0,21700,19900,0,0,1,2,1,1,0,0,ATK
193468,10,6,3,75,0,21700,19900,0,0,1,1,1,1,0,0,ATK
193468,10,6,3,75,0,21700,19900,0,0,1,0,1,1,0,0,ATK
193468,10,6,3,75,0,21700,19900,0,0,1,0,0,1,0,0,ATK
193468,10,6,3,61,0,21700,19900,0,0,1,0,0,0,0,0,ATK
193468,10,6,3,45,1,21700,19900,0,0,1,0,0,0,0,0,ATK
193468,11,7,3,100,0,22400,9500,0,0,2,2,1,1,2,0,ATK
193468,11,7,3,89,0,22400,9500,0,0,2,2,1,1,1,0,ATK
193468,11,7,3,83,0,22400,9500,0,0,2,2,0,1,1,0,ATK
193468,11,7,3,69,0,22400,9500,0,0,2,2,0,1,0,0,ATK
193468,11,7,3,67,0,22400,9500,0,0,2,2,0,0,0,0,ATK
193468,11,7,3,63,0,22400,9500,0,0,1,2,0,0,0,0,ATK
193468,11,7,3,58,0,22400,9500,0,0,0,2,0,0,0,0,ATK
193468,11,7,3,51,0,22400,9500,0,0,0,2,0,0,0,0,ATK
193468,11,7,3,45,1,22400,9500,0,0,0,2,0,0,0,0,ATK
193468,12,8,3,100,0,25800,24700,0,0,2,2,1,1,2,0,DEF
193468,12,8,3,97,0,25800,24700,0,0,1,2,1,1,2,0,DEF
193468,12,8,3,89,0,25800,24700,0,0,1,2,1,0,2,0,DEF
193468,12,8,3,88,0,25800,24700,0,0,1,2,1,0,2,0,DEF
193468,12,8,3,55,0,25800,24700,0,0,0,2,1,0,2,0,DEF
193468,12,8,3,53,0,25800,24700,0,0,0,2,1,0,1,0,DEF
193468,12,8,3,50,0,25800,24700,0,0,0,2,1,0,0,0,DEF
193468,12,8,3,50,0,25800,24700,0,0,0,1,1,0,0,0,DEF
193468,12,8,3,46,0,25800,24700,0,0,0,1,1,0,0,0,DEF
193468,12,8,3,46,0,25800,24700,0,0,0,0,1,0,0,0,DEF
193468,13,8,4,100,0,3800,4150,0,0,2,2,1,1,2,0,DEF
193468,13,8,4,93,0,3800,4150,0,0,2,2,1,1,1,0,DEF
193468,13,8,4,92,0,3800,4150,0,0,2,2,1,0,1,0,DEF
193468,13,8,4,92,0,3800,4150,0,0,1,2,1,0,1,0,DEF
193468,13,8,4,47,0,3800,4150,0,0,1,2,0,0,1,0,DEF
193468,13,8,4,45,1,3800,4150,0,0,1,2,0,0,1,0,DEF
193468,13,8,4,23,1,3800,4150,0,0,1,2,0,0,1,0,DEF
193468,13,8,4,21,1,3800,4150,0,0,1,2,0,0,0,0,DEF
193468,13,8,4,12,1,3800,4150,0,0,1,2,0,0,0,0,DEF
193468,14,9,4,100,0,14250,2650,0,0,2,2,1,1,2,0,ATK
193468,14,9,4,81,0,14250,2650,0,0,2,1,1,1,2,0,ATK
193468,14,9,4,80,0,14250,2650,0,0,2,1,1,0,2,0,ATK
193468,14,9,4,79,0,14250,2650,0,0,2,1,1,0,2,0,ATK
193468,14,9,4,78,0,14250,2650,0,0,1,1,1,0,2,0,ATK
193468,14,9,4,75,0,14250,2650,0,0,1,0,1,0,2,0,ATK
193468,14,9,4,45,1,14250,2650,0,0,1,0,1,0,2,0,ATK
193468,14,9,4,42,1,14250,2650,0,0,1,0,1,0,2,0,ATK
193468,14,9,4,36,1,14250,2650,0,0,1,0,1,0,1,0,ATK
193468,14,9,4,36,1,14250,2650,0,0,1,0,1,0,0,0,ATK
193468,14,9,4,21,1,14250,2650,0,0,0,0,1,0,0,0,ATK
193468,15,9,5,100,0,7500,23300,0,0,2,2,1,1,2,0,ATK
193468,15,9,5,84,0,7500,23300,0,0,1,2,1,1,2,0,ATK
193468,15,9,5,77,0,7500,23300,0,0,1,2,1,1,2,0,ATK
193468,15,9,5,75,0,7500,23300,0,0,1,1,1,1,2,0,ATK
193468,15,9,5,73,0,7500,23300,0,0,1,0,1,1,2,0,ATK
193468,15,9,5,71,0,7500,23300,0,0,1,0,1,1,1,0,ATK
193468,15,9,5,45,1,7500,23300,0,0,1,0,1,1,1,0,ATK
193468,16,9,6,100,0,20950,23100,0,0,2,2,1,1,2,0,DEF
193468,16,9,6,60,0,20950,23100,0,0,2,2,0,1,2,0,DEF
193468,16,9,6,45,1,20950,23100,0,0,2,2,0,1,2,0,DEF
193468,16,9,6,35,1,20950,23100,0,0,1,2,0,1,2,0,DEF
193468,16,9,6,29,1,20950,23100,0,0,1,2,0,1,2,0,DEF
193468,16,9,6,26,1,20950,23100,0,0,1,2,0,1,1,0,DEF
193468,16,9,6,19,1,20950,23100,0,0,1,1,0,1,1,0,DEF
193468,16,9,6,18,1,20950,23100,0,0,1,1,0,1,0,0,DEF
193468,16,9,6,16,1,20950,23100,0,0,0,1,0,1,0,0,DEF
193468,16,9,6,16,1,20950,23100,0,0,0,1,0,0,0,0,DEF
193468,16,9,6,8,1,20950,23100,0,0,0,1,0,0,0,0,DEF
193468,17,10,6,100,0,19700,21700,0,0,2,2,1,1,2,0,ATK
193468,17,10,6,71,0,19700,21700,0,0,1,2,1,1,2,0,ATK
193468,17,10,6,67,0,19700,21700,0,0,1,2,1,0,2,0,ATK
193468,17,10,6,67,0,19700,21700,0,0,0,2,1,0,2,0,ATK
193468,17,10,6,66,0,19700,21700,0,0,0,1,1,0,2,0,ATK
193468,17,10,6,64,0,19700,21700,0,0,0,0,1,0,2,0,ATK
193468,17,10,6,63,0,19700,21700,0,0,0,0,1,0,2,0,ATK
193468,17,10,6,45,1,19700,21700,0,0,0,0,1,0,2,0,ATK
