match_id,round_number,t1_side,t2_side,atk_score,def_score,time_remaining_s,spike_planted,atk_loadout_value,def_loadout_value,atk_duelists_alive,atk_controllers_alive,atk_initiators_alive,atk_sentinels_alive,def_duelists_alive,def_controllers_alive,def_initiators_alive,def_sentinels_alive,round_winner
192637,11,ATK,DEF,5,5,39,0,25150,21000,1,2,0,0,2,2,0,1,DEF
192637,11,ATK,DEF,5,5,7,0,25150,21000,1,2,0,0,1,2,0,1,DEF
192637,12,ATK,DEF,5,6,100,0,25450,24000,1,2,0,2,2,2,0,1,DEF
192637,12,ATK,DEF,5,6,80,0,25450,24000,1,1,0,2,2,2,0,1,DEF
192637,12,ATK,DEF,5,6,60,0,25450,24000,1,1,0,2,2,1,0,1,DEF
192637,12,ATK,DEF,5,6,58,0,25450,24000,1,1,0,2,1,1,0,1,DEF
192637,12,ATK,DEF,5,6,58,0,25450,24000,1,1,0,1,1,1,0,1,DEF
192637,12,ATK,DEF,5,6,57,0,25450,24000,1,0,0,1,1,1,0,1,DEF
192637,12,ATK,DEF,5,6,31,0,25450,24000,0,0,0,1,1,1,0,1,DEF
192637,12,ATK,DEF,5,6,11,0,25450,24000,0,0,0,0,1,1,0,1,DEF
192637,13,DEF,ATK,7,5,100,0,3600,3850,2,2,0,1,1,2,0,2,ATK
192637,13,DEF,ATK,7,5,82,0,3600,3850,1,2,0,1,1,2,0,2,ATK
192637,13,DEF,ATK,7,5,80,0,3600,3850,1,2,0,1,1,2,0,1,ATK
192637,13,DEF,ATK,7,5,80,0,3600,3850,1,2,0,0,1,2,0,1,ATK
192637,13,DEF,ATK,7,5,45,1,3600,3850,1,2,0,0,1,2,0,1,ATK
192637,13,DEF,ATK,7,5,41,1,3600,3850,1,2,0,0,1,1,0,1,ATK
192637,13,DEF,ATK,7,5,31,1,3600,3850,1,2,0,0,1,0,0,1,ATK
192637,13,DEF,ATK,7,5,25,1,3600,3850,1,1,0,0,1,0,0,1,ATK
192637,13,DEF,ATK,7,5,20,1,3600,3850,1,1,0,0,1,0,0,0,ATK
192637,13,DEF,ATK,7,5,18,1,3600,3850,1,1,0,0,0,0,0,0,ATK
192637,14,DEF,ATK,8,5,100,0,14700,2500,2,2,0,1,1,2,0,2,ATK
192637,14,DEF,ATK,8,5,80,0,14700,2500,2,2,0,1,1,1,0,2,ATK
192637,14,DEF,ATK,8,5,77,0,14700,2500,2,2,0,0,1,1,0,2,ATK
192637,14,DEF,ATK,8,5,74,0,14700,2500,1,2,0,0,1,1,0,2,ATK
192637,14,DEF,ATK,8,5,74,0,14700,2500,1,2,0,0,0,1,0,2,ATK
192637,14,DEF,ATK,8,5,45,1,14700,2500,1,2,0,0,0,1,0,2,ATK
192637,14,DEF,ATK,8,5,40,1,14700,2500,1,2,0,0,0,0,0,2,ATK
192637,14,DEF,ATK,8,5,36,1,14700,2500,1,2,0,0,0,0,0,1,ATK
192637,14,DEF,ATK,8,5,18,1,14700,2500,1,2,0,0,0,0,0,0,ATK
192637,15,DEF,ATK,9,5,100,0,19150,20300,2,2,0,1,1,2,0,2,ATK
192637,15,DEF,ATK,9,5,78,0,19150,20300,2,2,0,0,1,2,0,2,ATK
192637,15,DEF,ATK,9,5,30,0,19150,20300,2,1,0,0,1,2,0,2,ATK
192637,15,DEF,ATK,9,5,30,0,19150,20300,2,1,0,0,1,2,0,1,ATK
192637,15,DEF,ATK,9,5,45,1,19150,20300,2,1,0,0,1,2,0,1,ATK
192637,15,DEF,ATK,9,5,27,1,19150,20300,2,1,0,0,1,1,0,1,ATK
192637,15,DEF,ATK,9,5,24,1,19150,20300,1,1,0,0,1,1,0,1,ATK
192637,15,DEF,ATK,9,5,24,1,19150,20300,1,1,0,0,1,1,0,0,ATK
192637,15,DEF,ATK,9,5,10,1,19150,20300,1,1,0,0,0,1,0,0,ATK
192637,15,DEF,ATK,9,5,7,1,19150,20300,0,1,0,0,0,1,0,0,ATK
192637,16,DEF,ATK,10,5,100,0,23150,10800,2,2,0,1,1,2,0,2,ATK
192637,16,DEF,ATK,10,5,76,0,23150,10800,2,1,0,1,1,2,0,2,ATK
192637,16,DEF,ATK,10,5,68,0,23150,10800,2,1,0,1,1,1,0,2,ATK
192637,16,DEF,ATK,10,5,62,0,23150,10800,2,1,0,1,1,1,0,1,ATK
192637,16,DEF,ATK,10,5,62,0,23150,10800,2,1,0,1,1,1,0,0,ATK
192637,16,DEF,ATK,10,5,62,0,23150,10800,2,0,0,1,1,1,0,0,ATK
192637,16,DEF,ATK,10,5,61,0,23150,10800,2,0,0,1,1,0,0,0,ATK
192637,16,DEF,ATK,10,5,45,1,23150,10800,2,0,0,1,1,0,0,0,ATK
192637,16,DEF,ATK,10,5,30,1,23150,10800,2,0,0,1,0,0,0,0,ATK
192637,17,DEF,ATK,11,5,100,0,24250,22000,2,2,0,1,1,2,0,2,ATK
192637,17,DEF,ATK,11,5,89,0,24250,22000,2,2,0,1,1,2,0,1,ATK
192637,17,DEF,ATK,11,5,85,0,24250,22000,2,1,0,1,1,2,0,1,ATK
192637,17,DEF,ATK,11,5,76,0,24250,22000,2,1,0,1,1,2,0,0,ATK
192637,17,DEF,ATK,11,5,69,0,24250,22000,2,1,0,1,1,1,0,0,ATK
192637,17,DEF,ATK,11,5,61,0,24250,22000,2,1,0,0,1,1,0,0,ATK
192637,17,DEF,ATK,11,5,51,0,24250,22000,2,1,0,0,0,1,0,0,ATK
192637,17,DEF,ATK,11,5,45,1,24250,22000,2,1,0,0,0,1,0,0,ATK
192637,17,DEF,ATK,11,5,44,1,24250,22000,1,1,0,0,0,1,0,0,ATK
192637,17,DEF,ATK,11,5,14,1,24250,22000,1,1,0,0,0,0,0,0,ATK
192637,18,DEF,ATK,12,5,100,0,24350,16950,2,2,0,1,1,2,0,2,DEF
192637,18,DEF,ATK,12,5,71,0,24350,16950,2,1,0,1,1,2,0,2,DEF
192637,18,DEF,ATK,12,5,70,0,24350,16950,2,1,0,1,1,1,0,2,DEF
192637,18,DEF,ATK,12,5,69,0,24350,16950,2,1,0,0,1,1,0,2,DEF
192637,18,DEF,ATK,12,5,69,0,24350,16950,2,1,0,0,1,1,0,1,DEF
192637,18,DEF,ATK,12,5,68,0,24350,16950,1,1,0,0,1,1,0,1,DEF
192637,18,DEF,ATK,12,5,45,1,24350,16950,1,1,0,0,1,1,0,1,DEF
192637,18,DEF,ATK,12,5,34,1,24350,16950,1,1,0,0,0,1,0,1,DEF
192637,18,DEF,ATK,12,5,30,1,24350,16950,0,1,0,0,0,1,0,1,DEF
192637,18,DEF,ATK,12,5,27,1,24350,16950,0,0,0,0,0,1,0,1,DEF
192637,18,DEF,ATK,12,5,18,1,24350,16950,0,0,0,0,0,1,0,1,DEF
192637,19,DEF,ATK,12,6,100,0,23150,19700,2,2,0,1,1,2,0,2,ATK
192637,19,DEF,ATK,12,6,45,1,23150,19700,2,2,0,1,1,2,0,2,ATK
192637,19,DEF,ATK,12,6,43,1,23150,19700,2,2,0,0,1,2,0,2,ATK
192637,19,DEF,ATK,12,6,42,1,23150,19700,2,2,0,0,1,2,0,1,ATK
192637,19,DEF,ATK,12,6,40,1,23150,19700,2,2,0,0,1,1,0,1,ATK
192637,19,DEF,ATK,12,6,39,1,23150,19700,2,2,0,0,1,1,0,0,ATK
192637,19,DEF,ATK,12,6,37,1,23150,19700,2,1,0,0,1,1,0,0,ATK
192637,19,DEF,ATK,12,6,31,1,23150,19700,2,1,0,0,1,0,0,0,ATK
192637,19,DEF,ATK,12,6,31,1,23150,19700,2,1,0,0,0,0,0,0,ATK
193467,1,ATK,DEF,0,0,100,0,3650,3500,1,2,0,2,2,2,0,1,DEF
193467,1,ATK,DEF,0,0,69,0,3650,3500,1,2,0,1,2,2,0,1,DEF
193467,1,ATK,DEF,0,0,68,0,3650,3500,0,2,0,1,2,2,0,1,DEF
193467,1,ATK,DEF,0,0,68,0,3650,3500,0,1,0,1,2,2,0,1,DEF
193467,1,ATK,DEF,0,0,67,0,3650,3500,0,1,0,0,2,2,0,1,DEF
193467,1,ATK,DEF,0,0,66,0,3650,3500,0,0,0,0,2,2,0,1,DEF
193467,2,ATK,DEF,0,1,100,0,2000,15700,1,2,0,2,2,2,0,1,DEF
193467,2,ATK,DEF,0,1,74,0,2000,15700,1,1,0,2,2,2,0,1,DEF
193467,2,ATK,DEF,0,1,71,0,2000,15700,1,1,0,1,2,2,0,1,DEF
193467,2,ATK,DEF,0,1,52,0,2000,15700,0,1,0,1,2,2,0,1,DEF
193467,2,ATK,DEF,0,1,46,0,2000,15700,0,0,0,1,2,2,0,1,DEF
193467,2,ATK,DEF,0,1,42,0,2000,15700,0,0,0,0,2,2,0,1,DEF
193467,3,ATK,DEF,0,2,100,0,20450,19400,1,2,0,2,2,2,0,1,DEF
193467,3,ATK,DEF,0,2,80,0,20450,19400,1,2,0,2,2,1,0,1,DEF
193467,3,ATK,DEF,0,2,36,0,20450,19400,0,2,0,2,2,1,0,1,DEF
193467,3,ATK,DEF,0,2,24,0,20450,19400,0,2,0,2,1,1,0,1,DEF
193467,3,ATK,DEF,0,2,45,1,20450,19400,0,2,0,2,1,1,0,1,DEF
193467,3,ATK,DEF,0,2,36,1,20450,19400,0,1,0,2,1,1,0,1,DEF
193467,3,ATK,DEF,0,2,27,1,20450,19400,0,1,0,2,1,1,0,0,DEF
193467,3,ATK,DEF,0,2,24,1,20450,19400,0,1,0,2,1,0,0,0,DEF
193467,3,ATK,DEF,0,2,20,1,20450,19400,0,0,0,2,1,0,0,0,DEF
193467,3,ATK,DEF,0,2,18,1,20450,19400,0,0,0,1,1,0,0,0,DEF
193467,3,ATK,DEF,0,2,11,1,20450,19400,0,0,0,0,1,0,0,0,DEF
193467,3,ATK,DEF,0,2,2,1,20450,19400,0,0,0,0,1,0,0,0,DEF
193467,4,ATK,DEF,0,3,100,0,9850,23300,1,2,0,2,2,2,0,1,DEF
193467,4,ATK,DEF,0,3,61,0,9850,23300,1,2,0,2,2,2,0,0,DEF
193467,4,ATK,DEF,0,3,37,0,9850,23300,1,2,0,1,2,2,0,0,DEF
193467,4,ATK,DEF,0,3,37,0,9850,23300,1,1,0,1,2,2,0,0,DEF
193467,4,ATK,DEF,0,3,36,0,9850,23300,1,1,0,1,2,1,0,0,DEF
193467,4,ATK,DEF,0,3,35,0,9850,23300,1,0,0,1,2,1,0,0,DEF
193467,4,ATK,DEF,0,3,29,0,9850,23300,1,0,0,0,2,1,0,0,DEF
193467,4,ATK,DEF,0,3,16,0,9850,23300,0,0,0,0,2,1,0,0,DEF
193467,5,ATK,DEF,0,4,100,0,22400,25900,1,2,0,2,2,2,0,1,DEF
193467,5,ATK,DEF,0,4,46,0,22400,25900,1,2,0,2,2,1,0,1,DEF
193467,5,ATK,DEF,0,4,44,0,22400,25900,1,2,0,1,2,1,0,1,DEF
193467,5,ATK,DEF,0,4,44,0,22400,25900,1,2,0,1,1,1,0,1,DEF
193467,5,ATK,DEF,0,4,43,0,22400,25900,0,2,0,1,1,1,0,1,DEF
193467,5,ATK,DEF,0,4,42,0,22400,25900,0,1,0,1,1,1,0,1,DEF
193467,5,ATK,DEF,0,4,38,0,22400,25900,0,0,0,1,1,1,0,1,DEF
193467,5,ATK,DEF,0,4,32,0,22400,25900,0,0,0,0,1,1,0,1,DEF
193467,6,ATK,DEF,0,5,100,0,11900,25900,1,2,0,2,2,2,0,1,DEF
193467,6,ATK,DEF,0,5,82,0,11900,25900,1,1,0,2,2,2,0,1,DEF
193467,6,ATK,DEF,0,5,78,0,11900,25900,0,1,0,2,2,2,0,1,DEF
193467,6,ATK,DEF,0,5,70,0,11900,25900,0,0,0,2,2,2,0,1,DEF
193467,6,ATK,DEF,0,5,70,0,11900,25900,0,0,0,1,2,2,0,1,DEF
193467,6,ATK,DEF,0,5,65,0,11900,25900,0,0,0,0,2,2,0,1,DEF
193467,7,ATK,DEF,0,6,100,0,20850,25750,1,2,0,2,2,2,0,1,DEF
193467,7,ATK,DEF,0,6,67,0,20850,25750,1,2,0,1,2,2,0,1,DEF
193467,7,ATK,DEF,0,6,47,0,20850,25750,1,1,0,1,2,2,0,1,DEF
193467,7,ATK,DEF,0,6,46,0,20850,25750,1,0,0,1,2,2,0,1,DEF
193467,7,ATK,DEF,0,6,40,0,20850,25750,1,0,0,0,2,2,0,1,DEF
193467,7,ATK,DEF,0,6,40,0,20850,25750,0,0,0,0,2,2,0,1,DEF
193467,8,ATK,DEF,0,7,100,0,9150,25950,1,2,0,2,2,2,0,1,ATK
193467,8,ATK,DEF,0,7,45,1,9150,25950,1,2,0,2,2,2,0,1,ATK
193467,8,ATK,DEF,0,7,24,1,9150,25950,1,1,0,2,2,2,0,1,ATK
193467,8,ATK,DEF,0,7,22,1,9150,25950,1,1,0,2,2,2,0,0,ATK
193467,8,ATK,DEF,0,7,12,1,9150,25950,1,1,0,2,1,2,0,0,ATK
193467,8,ATK,DEF,0,7,10,1,9150,25950,1,1,0,2,0,2,0,0,ATK
193467,8,ATK,DEF,0,7,9,1,9150,25950,1,0,0,2,0,2,0,0,ATK
193467,8,ATK,DEF,0,7,6,1,9150,25950,1,0,0,1,0,2,0,0,ATK
193467,8,ATK,DEF,0,7,4,1,9150,25950,1,0,0,0,0,2,0,0,ATK
193467,8,ATK,DEF,0,7,2,1,9150,25950,1,0,0,0,0,1,0,0,ATK
193467,8,ATK,DEF,0,7,1,1,9150,25950,0,0,0,0,0,1,0,0,ATK
193467,8,ATK,DEF,0,7,0,1,9150,25950,0,0,0,0,0,0,0,0,ATK
193467,9,ATK,DEF,1,7,100,0,22750,24750,1,2,0,2,2,2,0,1,DEF
193467,9,ATK,DEF,1,7,34,0,22750,24750,1,1,0,2,2,2,0,1,DEF
193467,9,ATK,DEF,1,7,25,0,22750,24750,1,0,0,2,2,2,0,1,DEF
193467,9,ATK,DEF,1,7,14,0,22750,24750,1,0,0,1,2,2,0,1,DEF
193467,9,ATK,DEF,1,7,13,0,22750,24750,1,0,0,1,2,2,0,0,DEF
193467,9,ATK,DEF,1,7,10,0,22750,24750,1,0,0,0,2,2,0,0,DEF
193467,9,ATK,DEF,1,7,0,0,22750,24750,0,0,0,0,2,2,0,0,DEF
193467,10,ATK,DEF,1,8,100,0,5500,24000,1,2,0,2,2,2,0,1,DEF
193467,10,ATK,DEF,1,8,69,0,5500,24000,1,2,0,1,2,2,0,1,DEF
193467,10,ATK,DEF,1,8,67,0,5500,24000,1,2,0,1,2,1,0,1,DEF
193467,10,ATK,DEF,1,8,67,0,5500,24000,1,2,0,1,2,0,0,1,DEF
193467,10,ATK,DEF,1,8,66,0,5500,24000,1,1,0,1,2,0,0,1,DEF
193467,10,ATK,DEF,1,8,63,0,5500,24000,1,0,0,1,2,0,0,1,DEF
193467,10,ATK,DEF,1,8,60,0,5500,24000,1,0,0,1,2,0,0,0,DEF
193467,10,ATK,DEF,1,8,59,0,5500,24000,0,0,0,1,2,0,0,0,DEF
193467,10,ATK,DEF,1,8,45,1,5500,24000,0,0,0,1,2,0,0,0,DEF
193467,10,ATK,DEF,1,8,35,1,5500,24000,0,0,0,0,2,0,0,0,DEF
193467,10,ATK,DEF,1,8,10,1,5500,24000,0,0,0,0,2,0,0,0,DEF
193467,11,ATK,DEF,1,9,100,0,22250,25350,1,2,0,2,2,2,0,1,ATK
193467,11,ATK,DEF,1,9,92,0,22250,25350,1,2,0,1,2,2,0,1,ATK
193467,11,ATK,DEF,1,9,91,0,22250,25350,1,2,0,1,2,2,0,0,ATK
193467,11,ATK,DEF,1,9,85,0,22250,25350,1,1,0,1,2,2,0,0,ATK
193467,11,ATK,DEF,1,9,81,0,22250,25350,1,1,0,1,2,1,0,0,ATK
193467,11,ATK,DEF,1,9,79,0,22250,25350,1,1,0,1,1,1,0,0,ATK
193467,11,ATK,DEF,1,9,57,0,22250,25350,1,1,0,1,0,1,0,0,ATK
193467,11,ATK,DEF,1,9,54,0,22250,25350,1,1,0,1,0,0,0,0,ATK
193467,11,ATK,DEF,1,9,45,1,22250,25350,1,1,0,1,0,0,0,0,ATK
193467,12,ATK,DEF,2,9,100,0,22200,25650,1,2,0,2,2,2,0,1,ATK
193467,12,ATK,DEF,2,9,54,0,22200,25650,1,2,0,2,2,1,0,1,ATK
193467,12,ATK,DEF,2,9,35,0,22200,25650,1,2,0,2,2,1,0,0,ATK
193467,12,ATK,DEF,2,9,29,0,22200,25650,1,2,0,2,1,1,0,0,ATK
193467,12,ATK,DEF,2,9,45,1,22200,25650,1,2,0,2,1,1,0,0,ATK
193467,12,ATK,DEF,2,9,38,1,22200,25650,1,2,0,2,1,0,0,0,ATK
193467,12,ATK,DEF,2,9,35,1,22200,25650,1,1,0,2,1,0,0,0,ATK
193467,12,ATK,DEF,2,9,27,1,22200,25650,1,1,0,2,0,0,0,0,ATK
193467,13,DEF,ATK,9,3,100,0,3550,3650,2,2,0,1,1,2,0,2,DEF
193467,13,DEF,ATK,9,3,84,0,3550,3650,2,1,0,1,1,2,0,2,DEF
193467,13,DEF,ATK,9,3,80,0,3550,3650,2,1,0,1,1,1,0,2,DEF
193467,13,DEF,ATK,9,3,61,0,3550,3650,2,1,0,0,1,1,0,2,DEF
193467,13,DEF,ATK,9,3,59,0,3550,3650,2,0,0,0,1,1,0,2,DEF
193467,13,DEF,ATK,9,3,45,1,3550,3650,2,0,0,0,1,1,0,2,DEF
193467,13,DEF,ATK,9,3,40,1,3550,3650,2,0,0,0,1,0,0,2,DEF
193467,13,DEF,ATK,9,3,39,1,3550,3650,2,0,0,0,0,0,0,2,DEF
193467,13,DEF,ATK,9,3,34,1,3550,3650,1,0,0,0,0,0,0,2,DEF
193467,13,DEF,ATK,9,3,29,1,3550,3650,0,0,0,0,0,0,0,2,DEF
193467,13,DEF,ATK,9,3,20,1,3550,3650,0,0,0,0,0,0,0,2,DEF
193467,14,DEF,ATK,9,4,100,0,3150,16350,2,2,0,1,1,2,0,2,ATK
193467,14,DEF,ATK,9,4,68,0,3150,16350,1,2,0,1,1,2,0,2,ATK
193467,14,DEF,ATK,9,4,66,0,3150,16350,1,2,0,1,0,2,0,2,ATK
193467,14,DEF,ATK,9,4,64,0,3150,16350,1,2,0,1,0,2,0,1,ATK
193467,14,DEF,ATK,9,4,63,0,3150,16350,1,1,0,1,0,2,0,1,ATK
193467,14,DEF,ATK,9,4,63,0,3150,16350,1,1,0,1,0,1,0,1,ATK
193467,14,DEF,ATK,9,4,45,1,3150,16350,1,1,0,1,0,1,0,1,ATK
193467,14,DEF,ATK,9,4,38,1,3150,16350,1,1,0,1,0,0,0,1,ATK
193467,14,DEF,ATK,9,4,36,1,3150,16350,1,1,0,1,0,0,0,0,ATK
193467,15,DEF,ATK,10,4,100,0,17950,6050,2,2,0,1,1,2,0,2,ATK
193467,15,DEF,ATK,10,4,83,0,17950,6050,2,2,0,1,1,1,0,2,ATK
193467,15,DEF,ATK,10,4,69,0,17950,6050,1,2,0,1,1,1,0,2,ATK
193467,15,DEF,ATK,10,4,69,0,17950,6050,1,2,0,1,1,0,0,2,ATK
193467,15,DEF,ATK,10,4,45,1,17950,6050,1,2,0,1,1,0,0,2,ATK
193467,15,DEF,ATK,10,4,40,1,17950,6050,1,2,0,1,1,0,0,1,ATK
193467,15,DEF,ATK,10,4,39,1,17950,6050,1,2,0,1,0,0,0,1,ATK
193467,15,DEF,ATK,10,4,20,1,17950,6050,1,2,0,0,0,0,0,1,ATK
193467,15,DEF,ATK,10,4,11,1,17950,6050,1,2,0,0,0,0,0,0,ATK
193467,16,DEF,ATK,11,4,100,0,21550,19100,2,2,0,1,1,2,0,2,ATK
193467,16,DEF,ATK,11,4,72,0,21550,19100,2,2,0,1,1,1,0,2,ATK
193467,16,DEF,ATK,11,4,70,0,21550,19100,2,2,0,1,1,0,0,2,ATK
193467,16,DEF,ATK,11,4,66,0,21550,19100,2,1,0,1,1,0,0,2,ATK
193467,16,DEF,ATK,11,4,45,1,21550,19100,2,1,0,1,1,0,0,2,ATK
193467,16,DEF,ATK,11,4,38,1,21550,19100,2,1,0,1,0,0,0,2,ATK
193467,16,DEF,ATK,11,4,31,1,21550,19100,2,1,0,1,0,0,0,1,ATK
193467,16,DEF,ATK,11,4,25,1,21550,19100,1,1,0,1,0,0,0,1,ATK
193467,16,DEF,ATK,11,4,24,1,21550,19100,1,1,0,1,0,0,0,0,ATK
193467,17,DEF,ATK,12,4,100,0,23850,15600,2,2,0,1,1,2,0,2,ATK
193467,17,DEF,ATK,12,4,62,0,23850,15600,2,2,0,1,1,2,0,1,ATK
193467,17,DEF,ATK,12,4,60,0,23850,15600,2,2,0,1,1,1,0,1,ATK
193467,17,DEF,ATK,12,4,60,0,23850,15600,2,2,0,0,1,1,0,1,ATK
193467,17,DEF,ATK,12,4,57,0,23850,15600,2,2,0,0,1,1,0,0,ATK
193467,17,DEF,ATK,12,4,54,0,23850,15600,2,1,0,0,1,1,0,0,ATK
193467,17,DEF,ATK,12,4,51,0,23850,15600,1,1,0,0,1,1,0,0,ATK
193467,17,DEF,ATK,12,4,51,0,23850,15600,1,1,0,0,0,1,0,0,ATK
193467,17,DEF,ATK,12,4,49,0,23850,15600,1,1,0,0,0,0,0,0,ATK
